pair,formation_period,trading_period,cumulative_returns
"('AES', 'MSI')","(datetime.date(2013, 6, 13), datetime.date(2014, 6, 12))","(datetime.date(2014, 6, 13), datetime.date(2014, 7, 12))",0.2117919921875
"('NWSA', 'NWS')","(datetime.date(2013, 7, 15), datetime.date(2014, 7, 14))","(datetime.date(2014, 7, 15), datetime.date(2014, 8, 13))",0.07924842834472834
"('NWSA', 'NWS')","(datetime.date(2013, 8, 13), datetime.date(2014, 8, 12))","(datetime.date(2014, 8, 13), datetime.date(2014, 9, 11))",0.009334564208984375
"('NWSA', 'NWS')","(datetime.date(2013, 9, 12), datetime.date(2014, 9, 11))","(datetime.date(2014, 9, 12), datetime.date(2014, 10, 11))",-0.00016117095947265625
"('NWSA', 'NWS')","(datetime.date(2013, 10, 11), datetime.date(2014, 10, 10))","(datetime.date(2014, 10, 11), datetime.date(2014, 11, 9))",-0.08832740783691051
"('NWSA', 'NWS')","(datetime.date(2013, 11, 11), datetime.date(2014, 11, 10))","(datetime.date(2014, 11, 11), datetime.date(2014, 12, 10))",0.16693592071533025
"('NWSA', 'NWS')","(datetime.date(2013, 12, 11), datetime.date(2014, 12, 10))","(datetime.date(2014, 12, 11), datetime.date(2015, 1, 9))",0.3711328506469762
"('NWSA', 'NWS')","(datetime.date(2014, 1, 13), datetime.date(2015, 1, 12))","(datetime.date(2015, 1, 13), datetime.date(2015, 2, 11))",0.07142448425292969
"('AKAM', 'C')","(datetime.date(2014, 2, 12), datetime.date(2015, 2, 11))","(datetime.date(2015, 2, 12), datetime.date(2015, 3, 13))",-1.1910896301269531
"('NWSA', 'NWS')","(datetime.date(2014, 3, 14), datetime.date(2015, 3, 13))","(datetime.date(2015, 3, 14), datetime.date(2015, 4, 12))",0.12470626831055043
"('NWSA', 'NWS')","(datetime.date(2014, 4, 14), datetime.date(2015, 4, 13))","(datetime.date(2015, 4, 14), datetime.date(2015, 5, 13))",0.20505142211914595
"('NWSA', 'NWS')","(datetime.date(2014, 5, 14), datetime.date(2015, 5, 13))","(datetime.date(2015, 5, 14), datetime.date(2015, 6, 12))",0.0
"('NWSA', 'NWS')","(datetime.date(2014, 6, 13), datetime.date(2015, 6, 12))","(datetime.date(2015, 6, 13), datetime.date(2015, 7, 12))",0.18659687042236328
"('NWSA', 'NWS')","(datetime.date(2014, 7, 15), datetime.date(2015, 7, 14))","(datetime.date(2015, 7, 15), datetime.date(2015, 8, 13))",0.0
"('NWSA', 'NWS')","(datetime.date(2014, 8, 13), datetime.date(2015, 8, 12))","(datetime.date(2015, 8, 13), datetime.date(2015, 9, 11))",-0.12215614318847479
"('NWSA', 'NWS')","(datetime.date(2014, 9, 12), datetime.date(2015, 9, 11))","(datetime.date(2015, 9, 12), datetime.date(2015, 10, 11))",0.08734798431396307
"('NWSA', 'NWS')","(datetime.date(2014, 10, 13), datetime.date(2015, 10, 12))","(datetime.date(2015, 10, 13), datetime.date(2015, 11, 11))",0.054622650146484375
"('NWSA', 'NWS')","(datetime.date(2014, 11, 11), datetime.date(2015, 11, 10))","(datetime.date(2015, 11, 11), datetime.date(2015, 12, 10))",0.009828567504886365
"('NWSA', 'NWS')","(datetime.date(2014, 12, 11), datetime.date(2015, 12, 10))","(datetime.date(2015, 12, 11), datetime.date(2016, 1, 9))",-0.07873058319091619
"('NWSA', 'NWS')","(datetime.date(2015, 1, 13), datetime.date(2016, 1, 12))","(datetime.date(2016, 1, 13), datetime.date(2016, 2, 11))",0.0024871826171875
"('NWSA', 'NWS')","(datetime.date(2015, 2, 12), datetime.date(2016, 2, 11))","(datetime.date(2016, 2, 12), datetime.date(2016, 3, 12))",-0.019506454467775214
"('NWSA', 'NWS')","(datetime.date(2015, 3, 16), datetime.date(2016, 3, 14))","(datetime.date(2016, 3, 15), datetime.date(2016, 4, 13))",0.0
"('AKAM', 'C')","(datetime.date(2015, 4, 15), datetime.date(2016, 4, 13))","(datetime.date(2016, 4, 14), datetime.date(2016, 5, 13))",-0.693878173828125
"('AKAM', 'C')","(datetime.date(2015, 5, 14), datetime.date(2016, 5, 12))","(datetime.date(2016, 5, 13), datetime.date(2016, 6, 11))",1.697296142578125
"('AKAM', 'C')","(datetime.date(2015, 6, 15), datetime.date(2016, 6, 13))","(datetime.date(2016, 6, 14), datetime.date(2016, 7, 13))",0.5715255737304688
"('AKAM', 'C')","(datetime.date(2015, 7, 15), datetime.date(2016, 7, 13))","(datetime.date(2016, 7, 14), datetime.date(2016, 8, 12))",-0.08766937255859375
"('AKAM', 'C')","(datetime.date(2015, 8, 13), datetime.date(2016, 8, 11))","(datetime.date(2016, 8, 12), datetime.date(2016, 9, 10))",-0.5455169677734375
"('AKAM', 'C')","(datetime.date(2015, 9, 14), datetime.date(2016, 9, 12))","(datetime.date(2016, 9, 13), datetime.date(2016, 10, 12))",-0.088714599609375
"('AKAM', 'C')","(datetime.date(2015, 10, 13), datetime.date(2016, 10, 11))","(datetime.date(2016, 10, 12), datetime.date(2016, 11, 10))",0.42656707763671875
"('AKAM', 'C')","(datetime.date(2015, 11, 11), datetime.date(2016, 11, 9))","(datetime.date(2016, 11, 10), datetime.date(2016, 12, 9))",0.16565704345703125
"('AKAM', 'C')","(datetime.date(2015, 12, 11), datetime.date(2016, 12, 9))","(datetime.date(2016, 12, 10), datetime.date(2017, 1, 8))",0.0
"('AKAM', 'C')","(datetime.date(2016, 1, 13), datetime.date(2017, 1, 11))","(datetime.date(2017, 1, 12), datetime.date(2017, 2, 10))",0.2199249267578125
"('AKAM', 'C')","(datetime.date(2016, 2, 12), datetime.date(2017, 2, 10))","(datetime.date(2017, 2, 11), datetime.date(2017, 3, 12))",-0.7337799072265625
"('AKAM', 'C')","(datetime.date(2016, 3, 15), datetime.date(2017, 3, 14))","(datetime.date(2017, 3, 15), datetime.date(2017, 4, 13))",0.18837356567382102
"('AKAM', 'C')","(datetime.date(2016, 4, 14), datetime.date(2017, 4, 13))","(datetime.date(2017, 4, 14), datetime.date(2017, 5, 13))",-2.0433731079101634
"('AKAM', 'C')","(datetime.date(2016, 5, 13), datetime.date(2017, 5, 12))","(datetime.date(2017, 5, 13), datetime.date(2017, 6, 11))",-4.060676574707031
"('IPG', 'VRSN')","(datetime.date(2016, 6, 14), datetime.date(2017, 6, 13))","(datetime.date(2017, 6, 14), datetime.date(2017, 7, 13))",-4.841388702392592
"('IPG', 'VRSN')","(datetime.date(2016, 7, 14), datetime.date(2017, 7, 13))","(datetime.date(2017, 7, 14), datetime.date(2017, 8, 12))",-4.017108917236328
"('NWSA', 'NWS')","(datetime.date(2016, 8, 12), datetime.date(2017, 8, 11))","(datetime.date(2017, 8, 12), datetime.date(2017, 9, 10))",0.0
"('IPG', 'JNPR')","(datetime.date(2016, 9, 13), datetime.date(2017, 9, 12))","(datetime.date(2017, 9, 13), datetime.date(2017, 10, 12))",0.010101318359378553
"('IPG', 'JNPR')","(datetime.date(2016, 10, 12), datetime.date(2017, 10, 11))","(datetime.date(2017, 10, 12), datetime.date(2017, 11, 10))",0.0
"('IPG', 'JNPR')","(datetime.date(2016, 11, 10), datetime.date(2017, 11, 9))","(datetime.date(2017, 11, 10), datetime.date(2017, 12, 9))",0.6787538528442347
"('IPG', 'JNPR')","(datetime.date(2016, 12, 12), datetime.date(2017, 12, 11))","(datetime.date(2017, 12, 12), datetime.date(2018, 1, 10))",1.0860023498535156
"('TER', 'VRSN')","(datetime.date(2017, 1, 12), datetime.date(2018, 1, 11))","(datetime.date(2018, 1, 12), datetime.date(2018, 2, 10))",1.6438751220703125
"('NWSA', 'NWS')","(datetime.date(2017, 2, 13), datetime.date(2018, 2, 12))","(datetime.date(2018, 2, 13), datetime.date(2018, 3, 14))",0.23977375030517578
"('NWSA', 'NWS')","(datetime.date(2017, 3, 15), datetime.date(2018, 3, 14))","(datetime.date(2018, 3, 15), datetime.date(2018, 4, 13))",0.0
"('MSI', 'VRSN')","(datetime.date(2017, 4, 13), datetime.date(2018, 4, 12))","(datetime.date(2018, 4, 13), datetime.date(2018, 5, 12))",-0.6690444946289062
"('MSI', 'VRSN')","(datetime.date(2017, 5, 15), datetime.date(2018, 5, 14))","(datetime.date(2018, 5, 15), datetime.date(2018, 6, 13))",-3.730430603027358
"('MSI', 'VRSN')","(datetime.date(2017, 6, 14), datetime.date(2018, 6, 13))","(datetime.date(2018, 6, 14), datetime.date(2018, 7, 13))",1.5052337646484517
"('MSI', 'VRSN')","(datetime.date(2017, 7, 14), datetime.date(2018, 7, 13))","(datetime.date(2018, 7, 14), datetime.date(2018, 8, 12))",-3.0457611083984375
"('NWSA', 'NWS')","(datetime.date(2017, 8, 14), datetime.date(2018, 8, 13))","(datetime.date(2018, 8, 14), datetime.date(2018, 9, 12))",0.19591999053955078
"('NWSA', 'NWS')","(datetime.date(2017, 9, 13), datetime.date(2018, 9, 12))","(datetime.date(2018, 9, 13), datetime.date(2018, 10, 12))",0.20560169219970703
"('NWSA', 'NWS')","(datetime.date(2017, 10, 12), datetime.date(2018, 10, 11))","(datetime.date(2018, 10, 12), datetime.date(2018, 11, 10))",0.0
"('NWSA', 'NWS')","(datetime.date(2017, 11, 10), datetime.date(2018, 11, 9))","(datetime.date(2018, 11, 10), datetime.date(2018, 12, 9))",0.04669380187988459
"('NWSA', 'NWS')","(datetime.date(2017, 12, 12), datetime.date(2018, 12, 11))","(datetime.date(2018, 12, 12), datetime.date(2019, 1, 10))",0.0
"('NWSA', 'NWS')","(datetime.date(2018, 1, 12), datetime.date(2019, 1, 11))","(datetime.date(2019, 1, 12), datetime.date(2019, 2, 10))",0.13098716735839488
"('NWSA', 'NWS')","(datetime.date(2018, 2, 13), datetime.date(2019, 2, 12))","(datetime.date(2019, 2, 13), datetime.date(2019, 3, 14))",0.037491798400878906
"('AKAM', 'C')","(datetime.date(2018, 3, 15), datetime.date(2019, 3, 14))","(datetime.date(2019, 3, 15), datetime.date(2019, 4, 13))",0.8587684631347656
"('AKAM', 'C')","(datetime.date(2018, 4, 16), datetime.date(2019, 4, 15))","(datetime.date(2019, 4, 16), datetime.date(2019, 5, 15))",0.0
"('IPG', 'JNPR')","(datetime.date(2018, 5, 15), datetime.date(2019, 5, 14))","(datetime.date(2019, 5, 15), datetime.date(2019, 6, 13))",0.8234844207763707
"('IPG', 'JNPR')","(datetime.date(2018, 6, 14), datetime.date(2019, 6, 13))","(datetime.date(2019, 6, 14), datetime.date(2019, 7, 13))",0.0
"('IPG', 'JNPR')","(datetime.date(2018, 7, 16), datetime.date(2019, 7, 15))","(datetime.date(2019, 7, 16), datetime.date(2019, 8, 14))",0.0
"('IPG', 'JNPR')","(datetime.date(2018, 8, 14), datetime.date(2019, 8, 13))","(datetime.date(2019, 8, 14), datetime.date(2019, 9, 12))",0.3370971679687571
"('IPG', 'JNPR')","(datetime.date(2018, 9, 13), datetime.date(2019, 9, 12))","(datetime.date(2019, 9, 13), datetime.date(2019, 10, 12))",1.1247711181640625
"('AKAM', 'C')","(datetime.date(2018, 10, 12), datetime.date(2019, 10, 11))","(datetime.date(2019, 10, 12), datetime.date(2019, 11, 10))",-2.6156539916991974
"('AKAM', 'C')","(datetime.date(2018, 11, 12), datetime.date(2019, 11, 11))","(datetime.date(2019, 11, 12), datetime.date(2019, 12, 11))",0.0
"('AKAM', 'C')","(datetime.date(2018, 12, 13), datetime.date(2019, 12, 12))","(datetime.date(2019, 12, 13), datetime.date(2020, 1, 11))",0.0
"('AKAM', 'C')","(datetime.date(2019, 1, 15), datetime.date(2020, 1, 14))","(datetime.date(2020, 1, 15), datetime.date(2020, 2, 13))",-0.9634628295898295
"('AKAM', 'C')","(datetime.date(2019, 2, 14), datetime.date(2020, 2, 13))","(datetime.date(2020, 2, 14), datetime.date(2020, 3, 14))",-6.726593017578111
"('AKAM', 'C')","(datetime.date(2019, 3, 18), datetime.date(2020, 3, 16))","(datetime.date(2020, 3, 17), datetime.date(2020, 4, 15))",-9.78897476196289
"('JNPR', 'KHC')","(datetime.date(2019, 4, 16), datetime.date(2020, 4, 14))","(datetime.date(2020, 4, 15), datetime.date(2020, 5, 14))",0.04938697814941406
"('JNPR', 'KHC')","(datetime.date(2019, 5, 16), datetime.date(2020, 5, 14))","(datetime.date(2020, 5, 15), datetime.date(2020, 6, 13))",0.32923889160155895
"('JNPR', 'KHC')","(datetime.date(2019, 6, 17), datetime.date(2020, 6, 15))","(datetime.date(2020, 6, 16), datetime.date(2020, 7, 15))",-1.3749160766601598
"('NWSA', 'NWS')","(datetime.date(2019, 7, 17), datetime.date(2020, 7, 15))","(datetime.date(2020, 7, 16), datetime.date(2020, 8, 14))",-0.04783821105957031
"('NWSA', 'NWS')","(datetime.date(2019, 8, 15), datetime.date(2020, 8, 13))","(datetime.date(2020, 8, 14), datetime.date(2020, 9, 12))",-0.028774261474609375
"('NWSA', 'NWS')","(datetime.date(2019, 9, 16), datetime.date(2020, 9, 14))","(datetime.date(2020, 9, 15), datetime.date(2020, 10, 14))",-0.03860664367675959
"('NWSA', 'NWS')","(datetime.date(2019, 10, 15), datetime.date(2020, 10, 13))","(datetime.date(2020, 10, 14), datetime.date(2020, 11, 12))",-0.01933860778808949
"('NWSA', 'NWS')","(datetime.date(2019, 11, 13), datetime.date(2020, 11, 11))","(datetime.date(2020, 11, 12), datetime.date(2020, 12, 11))",0.0
"('NWSA', 'NWS')","(datetime.date(2019, 12, 13), datetime.date(2020, 12, 11))","(datetime.date(2020, 12, 12), datetime.date(2021, 1, 10))",-0.1924419403076172
"('NWSA', 'NWS')","(datetime.date(2020, 1, 15), datetime.date(2021, 1, 13))","(datetime.date(2021, 1, 14), datetime.date(2021, 2, 12))",0.1457195281982422
"('NWSA', 'NWS')","(datetime.date(2020, 2, 14), datetime.date(2021, 2, 12))","(datetime.date(2021, 2, 13), datetime.date(2021, 3, 14))",-0.009189605712894178
"('NWSA', 'NWS')","(datetime.date(2020, 3, 17), datetime.date(2021, 3, 16))","(datetime.date(2021, 3, 17), datetime.date(2021, 4, 15))",-0.3674392700195348
"('NWSA', 'NWS')","(datetime.date(2020, 4, 16), datetime.date(2021, 4, 15))","(datetime.date(2021, 4, 16), datetime.date(2021, 5, 15))",-0.058025360107421875
"('FOXA', 'FOX')","(datetime.date(2020, 5, 15), datetime.date(2021, 5, 14))","(datetime.date(2021, 5, 15), datetime.date(2021, 6, 13))",-0.09704971313476562
"('FOXA', 'FOX')","(datetime.date(2020, 6, 16), datetime.date(2021, 6, 15))","(datetime.date(2021, 6, 16), datetime.date(2021, 7, 15))",0.030498504638671875
"('FOXA', 'FOX')","(datetime.date(2020, 7, 16), datetime.date(2021, 7, 15))","(datetime.date(2021, 7, 16), datetime.date(2021, 8, 14))",-0.20526885986328125
"('NWSA', 'NWS')","(datetime.date(2020, 8, 14), datetime.date(2021, 8, 13))","(datetime.date(2021, 8, 14), datetime.date(2021, 9, 12))",0.5116386413574148
"('NWSA', 'NWS')","(datetime.date(2020, 9, 15), datetime.date(2021, 9, 14))","(datetime.date(2021, 9, 15), datetime.date(2021, 10, 14))",0.0
"('NWSA', 'NWS')","(datetime.date(2020, 10, 14), datetime.date(2021, 10, 13))","(datetime.date(2021, 10, 14), datetime.date(2021, 11, 12))",0.16502189636230824
"('NWSA', 'NWS')","(datetime.date(2020, 11, 12), datetime.date(2021, 11, 11))","(datetime.date(2021, 11, 12), datetime.date(2021, 12, 11))",0.14612197875977273
"('NWSA', 'NWS')","(datetime.date(2020, 12, 14), datetime.date(2021, 12, 13))","(datetime.date(2021, 12, 14), datetime.date(2022, 1, 12))",0.0
"('NWSA', 'NWS')","(datetime.date(2021, 1, 14), datetime.date(2022, 1, 13))","(datetime.date(2022, 1, 14), datetime.date(2022, 2, 12))",0.0
"('NWSA', 'NWS')","(datetime.date(2021, 2, 16), datetime.date(2022, 2, 15))","(datetime.date(2022, 2, 16), datetime.date(2022, 3, 17))",-0.01883888244628551
"('NWSA', 'NWS')","(datetime.date(2021, 3, 17), datetime.date(2022, 3, 16))","(datetime.date(2022, 3, 17), datetime.date(2022, 4, 15))",0.03921508789062145
"('NWSA', 'NWS')","(datetime.date(2021, 4, 16), datetime.date(2022, 4, 15))","(datetime.date(2022, 4, 16), datetime.date(2022, 5, 15))",0.11556434631348012
"('NWSA', 'NWS')","(datetime.date(2021, 5, 17), datetime.date(2022, 5, 16))","(datetime.date(2022, 5, 17), datetime.date(2022, 6, 15))",0.10785102844238281
"('NWSA', 'NWS')","(datetime.date(2021, 6, 16), datetime.date(2022, 6, 15))","(datetime.date(2022, 6, 16), datetime.date(2022, 7, 15))",-4.7683715816759786e-05
"('NWSA', 'NWS')","(datetime.date(2021, 7, 16), datetime.date(2022, 7, 15))","(datetime.date(2022, 7, 16), datetime.date(2022, 8, 14))",0.028947830200195312
"('NWSA', 'NWS')","(datetime.date(2021, 8, 16), datetime.date(2022, 8, 15))","(datetime.date(2022, 8, 16), datetime.date(2022, 9, 14))",0.00014686584473011521
"('NWSA', 'NWS')","(datetime.date(2021, 9, 15), datetime.date(2022, 9, 14))","(datetime.date(2022, 9, 15), datetime.date(2022, 10, 14))",-0.06843757629394531
"('NWSA', 'NWS')","(datetime.date(2021, 10, 14), datetime.date(2022, 10, 13))","(datetime.date(2022, 10, 14), datetime.date(2022, 11, 12))",0.12739181518554688
"('NWSA', 'NWS')","(datetime.date(2021, 11, 12), datetime.date(2022, 11, 11))","(datetime.date(2022, 11, 12), datetime.date(2022, 12, 11))",0.0
"('NWSA', 'NWS')","(datetime.date(2021, 12, 14), datetime.date(2022, 12, 13))","(datetime.date(2022, 12, 14), datetime.date(2023, 1, 12))",0.06905174255371094
"('NWSA', 'NWS')","(datetime.date(2022, 1, 13), datetime.date(2023, 1, 12))","(datetime.date(2023, 1, 13), datetime.date(2023, 2, 11))",0.0
"('NWSA', 'NWS')","(datetime.date(2022, 2, 14), datetime.date(2023, 2, 13))","(datetime.date(2023, 2, 14), datetime.date(2023, 3, 15))",0.0
"('NWSA', 'NWS')","(datetime.date(2022, 3, 16), datetime.date(2023, 3, 15))","(datetime.date(2023, 3, 16), datetime.date(2023, 4, 14))",0.03968715667724432
"('NWSA', 'NWS')","(datetime.date(2022, 4, 14), datetime.date(2023, 4, 13))","(datetime.date(2023, 4, 14), datetime.date(2023, 5, 13))",0.019731521606445312
"('NWSA', 'NWS')","(datetime.date(2022, 5, 16), datetime.date(2023, 5, 15))","(datetime.date(2023, 5, 16), datetime.date(2023, 6, 14))",0.0
"('NWSA', 'NWS')","(datetime.date(2022, 6, 15), datetime.date(2023, 6, 14))","(datetime.date(2023, 6, 15), datetime.date(2023, 7, 14))",0.0
"('NWSA', 'NWS')","(datetime.date(2022, 7, 18), datetime.date(2023, 7, 17))","(datetime.date(2023, 7, 18), datetime.date(2023, 8, 16))",-0.0994110107421875
"('NWSA', 'NWS')","(datetime.date(2022, 8, 16), datetime.date(2023, 8, 15))","(datetime.date(2023, 8, 16), datetime.date(2023, 9, 14))",-0.16807174682616832
"('NWSA', 'NWS')","(datetime.date(2022, 9, 15), datetime.date(2023, 9, 14))","(datetime.date(2023, 9, 15), datetime.date(2023, 10, 14))",-0.11930274963378906
"('NWSA', 'NWS')","(datetime.date(2022, 10, 14), datetime.date(2023, 10, 13))","(datetime.date(2023, 10, 14), datetime.date(2023, 11, 12))",0.029687881469726562
"('NWSA', 'NWS')","(datetime.date(2022, 11, 14), datetime.date(2023, 11, 13))","(datetime.date(2023, 11, 14), datetime.date(2023, 12, 13))",-0.15904998779296875
"('NWSA', 'NWS')","(datetime.date(2022, 12, 14), datetime.date(2023, 12, 13))","(datetime.date(2023, 12, 14), datetime.date(2024, 1, 12))",0.05942916870116477
"('NWSA', 'NWS')","(datetime.date(2023, 1, 17), datetime.date(2024, 1, 16))","(datetime.date(2024, 1, 17), datetime.date(2024, 2, 15))",0.019826889038082385
"('NWSA', 'NWS')","(datetime.date(2023, 2, 15), datetime.date(2024, 2, 14))","(datetime.date(2024, 2, 15), datetime.date(2024, 3, 15))",7.05718994140625e-05
"('NWSA', 'NWS')","(datetime.date(2023, 3, 17), datetime.date(2024, 3, 15))","(datetime.date(2024, 3, 16), datetime.date(2024, 4, 14))",-0.00020408630370738479
"('NWSA', 'NWS')","(datetime.date(2023, 4, 18), datetime.date(2024, 4, 16))","(datetime.date(2024, 4, 17), datetime.date(2024, 5, 16))",0.019948959350585938
