pair,formation_period,trading_period,cumulative_returns
"('SWKS', 'TER')","(datetime.date(2004, 10, 8), datetime.date(2005, 10, 7))","(datetime.date(2005, 10, 8), datetime.date(2005, 11, 6))",-0.7799983024597168
"('GOOGL', 'GOOG')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",-0.001683235168460584
"('BKNG', 'EQIX')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",0.0
"('AMAT', 'SNPS')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",1.1474838256835955
"('AMZN', 'QCOM')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",0.7974050045013463
"('PTC', 'TER')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",-0.10065746307373225
"('IPG', 'PTC')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",-0.20618343353271662
"('IPG', 'TER')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",0.0
"('SWKS', 'TER')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",1.0807380676269496
"('AKAM', 'BKNG')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",-0.7357826232910156
"('HPQ', 'TXN')","(datetime.date(2004, 11, 8), datetime.date(2005, 11, 7))","(datetime.date(2005, 11, 8), datetime.date(2005, 12, 7))",0.6045837402343714
"('GOOGL', 'GOOG')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",-0.006467819213863635
"('BKNG', 'EQIX')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.0
"('PTC', 'TER')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.0
"('AMAT', 'SNPS')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.6485834121704102
"('AMZN', 'QCOM')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.0
"('IPG', 'TER')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.9661202430725098
"('AKAM', 'BKNG')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.0005283355712890625
"('BK', 'JPM')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",-0.07337760925293324
"('JNPR', 'ORCL')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.1373119354248047
"('INCY', 'VRSN')","(datetime.date(2004, 12, 8), datetime.date(2005, 12, 7))","(datetime.date(2005, 12, 8), datetime.date(2006, 1, 6))",0.14116716384887695
"('GOOGL', 'GOOG')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",0.00911045074462713
"('BKNG', 'EQIX')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",-0.9889965057373047
"('PTC', 'TER')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",0.9006528854370117
"('AMZN', 'QCOM')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",0.5262869596481323
"('AMAT', 'SNPS')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",-1.3369817733764648
"('AKAM', 'BKNG')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",-1.1075191497802734
"('INCY', 'VRSN')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",0.7506055831909144
"('BK', 'JPM')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",0.17115020751953125
"('IPG', 'SWKS')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",0.0
"('AVY', 'MS')","(datetime.date(2005, 1, 7), datetime.date(2006, 1, 6))","(datetime.date(2006, 1, 7), datetime.date(2006, 2, 5))",0.0
"('GOOGL', 'GOOG')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",0.0
"('BKNG', 'EQIX')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",0.9312229156494141
"('PTC', 'TER')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",0.6856145858764648
"('INCY', 'VRSN')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",-1.4659900665283239
"('BK', 'CL')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",0.3585643768310547
"('AES', 'ORCL')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",0.25421142578125355
"('AMAT', 'SNPS')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",-0.8094472885131871
"('AMZN', 'QCOM')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",3.1087052822113073
"('BK', 'JPM')","(datetime.date(2005, 2, 8), datetime.date(2006, 2, 7))","(datetime.date(2006, 2, 8), datetime.date(2006, 3, 9))",0.0
"('GOOGL', 'GOOG')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",0.0
"('INCY', 'VRSN')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",0.0
"('BKNG', 'EQIX')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",-3.6229286193847656
"('PTC', 'TER')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",-2.27034950256348
"('ADP', 'CL')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",0.0
"('BK', 'JPM')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",0.0
"('ADP', 'OMC')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",-0.015840530395507812
"('IPG', 'SWKS')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",-0.8163247108459473
"('AES', 'ORCL')","(datetime.date(2005, 3, 10), datetime.date(2006, 3, 9))","(datetime.date(2006, 3, 10), datetime.date(2006, 4, 8))",0.09596824645995916
"('GOOGL', 'GOOG')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",4.761396408081055
"('INCY', 'VRSN')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",0.0
"('PTC', 'TER')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",-0.08095169067382812
"('BKNG', 'EQIX')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",2.475994110107422
"('ON', 'TER')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",-0.07622289657592773
"('AES', 'ORCL')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",0.3594760894775355
"('F', 'JNPR')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",0.0
"('IPG', 'SWKS')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",0.6902813911437988
"('BK', 'JPM')","(datetime.date(2005, 4, 11), datetime.date(2006, 4, 10))","(datetime.date(2006, 4, 11), datetime.date(2006, 5, 10))",-1.0075397491455114
"('GOOGL', 'GOOG')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.5351829528808594
"('INCY', 'VRSN')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.0
"('PTC', 'TER')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.6797780990600586
"('IPG', 'SWKS')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.0
"('ON', 'TER')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.3133678436279279
"('AES', 'ORCL')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.0
"('F', 'JNPR')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",0.7371304035186768
"('EQIX', 'VRSN')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",1.801300048828125
"('BKNG', 'EQIX')","(datetime.date(2005, 5, 10), datetime.date(2006, 5, 9))","(datetime.date(2006, 5, 10), datetime.date(2006, 6, 8))",1.7444210052490199
"('GOOGL', 'GOOG')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",0.0
"('IPG', 'SWKS')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",0.3071870803833008
"('ON', 'TER')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",0.0
"('PTC', 'TER')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",0.07450962066650213
"('INCY', 'VRSN')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",0.0
"('EQIX', 'VRSN')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",4.122505187988281
"('AES', 'ORCL')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",-0.191830635070799
"('F', 'JNPR')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",-0.26882123947143377
"('IBM', 'WMT')","(datetime.date(2005, 6, 9), datetime.date(2006, 6, 8))","(datetime.date(2006, 6, 9), datetime.date(2006, 7, 8))",1.4110469818115305
"('GOOGL', 'GOOG')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",7.5532684326171875
"('EQIX', 'VRSN')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",-0.2927398681640554
"('PTC', 'TER')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",0.0
"('IPG', 'SWKS')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",0.0
"('ON', 'TER')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",-0.5712924003601092
"('INCY', 'VRSN')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",-0.20910215377807617
"('IBM', 'WMT')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",0.23493576049804688
"('AES', 'ORCL')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",-0.012310981750488281
"('MSFT', 'MSI')","(datetime.date(2005, 7, 11), datetime.date(2006, 7, 10))","(datetime.date(2006, 7, 11), datetime.date(2006, 8, 9))",1.7261734008789062
"('GOOGL', 'GOOG')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",-0.9658718109130824
"('EQIX', 'VRSN')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",1.186131477355957
"('PTC', 'TER')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",0.2426300048828125
"('IPG', 'SWKS')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",0.0
"('INCY', 'VRSN')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",0.3745746612548828
"('ON', 'TER')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",0.15018844604492188
"('IBM', 'WMT')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",-0.03716564178466797
"('AES', 'ORCL')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",0.2416973114013672
"('IBM', 'JCI')","(datetime.date(2005, 8, 9), datetime.date(2006, 8, 8))","(datetime.date(2006, 8, 9), datetime.date(2006, 9, 7))",0.10996437072753906
"('GOOGL', 'GOOG')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",-0.8680915832519531
"('EQIX', 'VRSN')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",2.6690444946289062
"('INCY', 'VRSN')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",0.0
"('PTC', 'TER')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",-1.1464262008666974
"('IPG', 'SWKS')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",0.038342952728271484
"('ON', 'TER')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",0.0
"('IBM', 'WMT')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",0.0
"('IBM', 'JCI')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",-0.01779937744140625
"('EQIX', 'INCY')","(datetime.date(2005, 9, 8), datetime.date(2006, 9, 7))","(datetime.date(2006, 9, 8), datetime.date(2006, 10, 7))",-0.7793750762939453
"('GOOGL', 'GOOG')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",-0.00142669677734375
"('AKAM', 'BKNG')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",0.0
"('INCY', 'VRSN')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",0.0
"('EQIX', 'VRSN')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",-0.8468017578125
"('ON', 'TER')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",-0.07489776611328125
"('IPG', 'SWKS')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",0.18179988861083984
"('JCI', 'WMT')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",0.0
"('IBM', 'WMT')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",-2.692371368408203
"('PTC', 'TER')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",1.239246368408205
"('IBM', 'JCI')","(datetime.date(2005, 10, 7), datetime.date(2006, 10, 6))","(datetime.date(2006, 10, 7), datetime.date(2006, 11, 5))",-0.6411094665527344
"('GOOGL', 'GOOG')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",-0.0018987655639630674
"('INCY', 'VRSN')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",0.6417789459228516
"('AKAM', 'BKNG')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",0.0
"('IPG', 'SWKS')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",0.3739299774169922
"('ON', 'TER')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",0.5024485588073713
"('EQIX', 'VRSN')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",-2.6477203369140625
"('ADP', 'FITB')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",0.2465381622314453
"('JCI', 'WMT')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",-1.0134649276733398
"('IBM', 'JCI')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",1.3628196716308594
"('IBM', 'WMT')","(datetime.date(2005, 11, 7), datetime.date(2006, 11, 6))","(datetime.date(2006, 11, 7), datetime.date(2006, 12, 6))",0.33663082122802734
"('GOOGL', 'GOOG')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",0.0
"('INCY', 'VRSN')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",0.0
"('AKAM', 'BKNG')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",3.034980773925774
"('IPG', 'SWKS')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",0.0
"('ON', 'TER')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",-0.10622262954712092
"('ADP', 'FITB')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",0.0
"('IBM', 'JCI')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",-1.4242324829101562
"('EQIX', 'VRSN')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",3.6353836059570384
"('BKNG', 'INCY')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",0.3359708786010742
"('AKAM', 'EQIX')","(datetime.date(2005, 12, 7), datetime.date(2006, 12, 6))","(datetime.date(2006, 12, 7), datetime.date(2007, 1, 5))",-0.7573013305664134
"('GOOGL', 'GOOG')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",0.005406379699708808
"('INCY', 'VRSN')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",0.0
"('AKAM', 'BKNG')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",0.0
"('IPG', 'SWKS')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",-0.22283554077148438
"('ADP', 'FITB')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",0.0
"('BKNG', 'INCY')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",-1.0031437873840332
"('IBM', 'JCI')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",3.3184585571289062
"('AKAM', 'EQIX')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",0.0
"('BKNG', 'VRSN')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",-0.7391777038574219
"('EQIX', 'VRSN')","(datetime.date(2006, 1, 9), datetime.date(2007, 1, 8))","(datetime.date(2007, 1, 9), datetime.date(2007, 2, 7))",-2.184293746948242
"('GOOGL', 'GOOG')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",0.0
"('INCY', 'VRSN')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",0.0
"('AKAM', 'BKNG')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",6.134014129638672
"('BKNG', 'INCY')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",-8.076112270355225
"('IPG', 'SWKS')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",-0.011186599731445312
"('ADP', 'FITB')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",0.5566463470458984
"('BKNG', 'VRSN')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",-8.445871353149414
"('AKAM', 'EQIX')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",6.84503173828125
"('IBM', 'JCI')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",1.1670360565185547
"('AKAM', 'INCY')","(datetime.date(2006, 2, 8), datetime.date(2007, 2, 7))","(datetime.date(2007, 2, 8), datetime.date(2007, 3, 9))",2.9500012397766113
"('GOOGL', 'GOOG')","(datetime.date(2006, 3, 10), datetime.date(2007, 3, 9))","(datetime.date(2007, 3, 10), datetime.date(2007, 4, 8))",0.0
"('BKNG', 'INCY')","(datetime.date(2006, 3, 10), datetime.date(2007, 3, 9))","(datetime.date(2007, 3, 10), datetime.date(2007, 4, 8))",-1.1455016136169434
